,Unnamed: 0,AccidentType,AccidentType_en,AccidentSeverityCategory,AccidentSeverityCategory_en,AccidentInvolvingPedestrian,AccidentInvolvingBicycle,AccidentInvolvingMotorcycle,RoadType,RoadType_en,AccidentLocation_CHLV95_E,AccidentLocation_CHLV95_N,CantonCode,MunicipalityCode,AccidentYear,AccidentMonth,AccidentMonth_en,AccidentWeekDay_en,AccidentHour
180,180,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt433,Minor road,2739994,1222283,SG,3298,2011,1,January,Friday,6.0
181,181,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt432,Principal road,2683023,1251960,ZH,261,2011,1,January,Friday,6.0
182,182,at8,Accident involving pedestrian(s),as2,Accident with severe injuries,True,False,False,rt433,Minor road,2689565,1248403,ZH,191,2011,1,January,Friday,7.0
183,183,at6,Accident with head-on collision,as3,Accident with light injuries,False,True,False,rt433,Minor road,2684775,1229558,ZG,1701,2011,1,January,Friday,7.0
184,184,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt432,Principal road,2612032,1153664,BE,563,2011,1,January,Friday,7.0
185,185,at8,Accident involving pedestrian(s),as2,Accident with severe injuries,True,False,False,rt432,Principal road,2663985,1213215,LU,1061,2011,1,January,Friday,7.0
186,186,at3,Accident when turning left or right,as3,Accident with light injuries,False,False,False,rt432,Principal road,2696528,1225608,SZ,1321,2011,1,January,Friday,9.0
187,187,at4,Accident when turning-into main road,as3,Accident with light injuries,False,False,False,rt432,Principal road,2563094,1130791,VD,5415,2011,1,January,Friday,9.0
188,188,at3,Accident when turning left or right,as3,Accident with light injuries,False,False,True,rt433,Minor road,2500555,1117759,GE,6621,2011,1,January,Friday,10.0
189,189,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,True,False,rt432,Principal road,2610123,1180288,BE,944,2011,1,January,Friday,10.0
190,190,at4,Accident when turning-into main road,as2,Accident with severe injuries,False,True,False,rt433,Minor road,2621405,1260076,BL,2829,2011,1,January,Friday,10.0
191,191,at2,Accident with rear-end collision,as2,Accident with severe injuries,False,False,False,rt432,Principal road,2646119,1248801,AG,4001,2011,1,January,Friday,11.0
192,192,at8,Accident involving pedestrian(s),as1,Accident with fatalities,True,False,False,rt433,Minor road,2579065,1180998,FR,2206,2011,1,January,Friday,11.0
193,193,at4,Accident when turning-into main road,as2,Accident with severe injuries,False,False,True,rt433,Minor road,2564879,1193060,FR,2041,2011,1,January,Friday,11.0
194,194,at4,Accident when turning-into main road,as3,Accident with light injuries,False,True,False,rt432,Principal road,2601476,1198833,BE,351,2011,1,January,Friday,11.0
195,195,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt433,Minor road,2609622,1148507,BE,561,2011,1,January,Friday,12.0
196,196,at6,Accident with head-on collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2709303,1272606,TG,4621,2011,1,January,Friday,12.0
197,197,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2596493,1198905,BE,351,2011,1,January,Friday,12.0
198,198,at5,Accident when crossing the lane(s),as3,Accident with light injuries,False,False,False,rt432,Principal road,2619254,1263941,BL,2831,2011,1,January,Friday,13.0
199,199,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt433,Minor road,2538383,1152344,VD,5586,2011,1,January,Friday,13.0
200,200,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2720238,1233399,SG,3341,2011,1,January,Friday,14.0
201,201,at6,Accident with head-on collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2785453,1153131,GR,3782,2011,1,January,Friday,14.0
202,202,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2684172,1254527,ZH,97,2011,1,January,Friday,14.0
203,203,at4,Accident when turning-into main road,as2,Accident with severe injuries,False,False,False,rt433,Minor road,2532169,1155587,VD,5624,2011,1,January,Friday,14.0
204,204,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt432,Principal road,2638180,1237918,AG,4289,2011,1,January,Friday,15.0
205,205,at4,Accident when turning-into main road,as2,Accident with severe injuries,False,False,True,rt433,Minor road,2500121,1124097,GE,6606,2011,1,January,Friday,15.0
206,206,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt430,Motorway,2615159,1265462,BL,2770,2011,1,January,Friday,17.0
207,207,at2,Accident with rear-end collision,as2,Accident with severe injuries,True,False,False,rt432,Principal road,2614477,1178235,BE,942,2011,1,January,Friday,17.0
208,208,at5,Accident when crossing the lane(s),as3,Accident with light injuries,False,False,False,rt433,Minor road,2662259,1245726,AG,4082,2011,1,January,Friday,17.0
209,209,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2668733,1203116,NW,1510,2011,1,January,Friday,17.0
210,210,at4,Accident when turning-into main road,as3,Accident with light injuries,False,False,False,rt432,Principal road,2713603,1095083,TI,5141,2011,1,January,Friday,17.0
211,211,at8,Accident involving pedestrian(s),as2,Accident with severe injuries,True,False,False,rt433,Minor road,2502928,1119035,GE,6617,2011,1,January,Friday,18.0
212,212,at7,Accident when parking,as3,Accident with light injuries,False,True,False,rt433,Minor road,2612510,1268629,BS,2701,2011,1,January,Friday,18.0
213,213,at1,Accident when overtaking or changing lanes,as2,Accident with severe injuries,False,False,False,rt430,Motorway,2714975,1098238,TI,5194,2011,1,January,Friday,18.0
214,214,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,True,False,rt432,Principal road,2666818,1257693,AG,4045,2011,1,January,Friday,18.0
215,215,at3,Accident when turning left or right,as3,Accident with light injuries,False,True,False,rt433,Minor road,2620797,1226381,BE,979,2011,1,January,Friday,19.0
216,216,at8,Accident involving pedestrian(s),as2,Accident with severe injuries,True,False,False,rt433,Minor road,2499932,1116193,GE,6621,2011,1,January,Friday,20.0
217,217,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt432,Principal road,2718362,1129881,TI,5287,2011,1,January,Friday,20.0
218,218,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,False,False,rt430,Motorway,2571925,1167774,FR,2140,2011,1,January,Friday,20.0
219,219,at4,Accident when turning-into main road,as3,Accident with light injuries,False,False,False,rt432,Principal road,2683596,1251467,ZH,261,2011,1,January,Friday,21.0
220,220,at3,Accident when turning left or right,as2,Accident with severe injuries,False,False,True,rt432,Principal road,2501899,1117687,GE,6621,2011,1,January,Friday,21.0
221,221,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,True,False,rt433,Minor road,2672503,1251143,ZH,243,2011,1,January,Friday,21.0
222,222,at4,Accident when turning-into main road,as3,Accident with light injuries,False,False,True,rt433,Minor road,2666153,1211303,LU,1061,2011,1,January,Friday,21.0
223,223,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt433,Minor road,2690053,1246560,ZH,193,2011,1,January,Friday,22.0
224,224,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,False,False,rt430,Motorway,2685395,1257682,ZH,62,2011,1,January,Saturday,1.0
225,225,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt432,Principal road,2583967,1193560,FR,2295,2011,1,January,Saturday,3.0
226,226,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt433,Minor road,2721756,1123762,TI,5002,2011,1,January,Saturday,3.0
227,227,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,False,True,rt433,Minor road,2751950,1243732,AI,3103,2011,1,January,Saturday,3.0
228,228,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt432,Principal road,2600870,1254340,BL,2791,2011,1,January,Saturday,5.0
229,229,at4,Accident when turning-into main road,as3,Accident with light injuries,False,True,False,rt432,Principal road,2722307,1259434,SG,3427,2011,1,January,Saturday,7.0
230,230,at4,Accident when turning-into main road,as3,Accident with light injuries,False,True,False,rt432,Principal road,2672007,1201969,NW,1509,2011,1,January,Saturday,7.0
231,231,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt432,Principal road,2718243,1130385,TI,5287,2011,1,January,Saturday,9.0
232,232,at5,Accident when crossing the lane(s),as3,Accident with light injuries,False,False,False,rt433,Minor road,2662260,1245728,AG,4082,2011,1,January,Saturday,9.0
233,233,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt433,Minor road,2585341,1221079,BE,371,2011,1,January,Saturday,9.0
234,234,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt433,Minor road,2682789,1247449,ZH,261,2011,1,January,Saturday,9.0
235,235,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt433,Minor road,2713927,1226216,SZ,1346,2011,1,January,Saturday,10.0
236,236,at00,Other,as2,Accident with severe injuries,False,False,False,rt433,Minor road,2615144,1263836,BL,2770,2011,1,January,Saturday,10.0
237,237,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,True,False,rt432,Principal road,2681863,1216633,ZG,1710,2011,1,January,Saturday,10.0
238,238,at4,Accident when turning-into main road,as3,Accident with light injuries,False,False,False,rt433,Minor road,2610155,1180354,BE,944,2011,1,January,Saturday,10.0
239,239,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,False,False,rt432,Principal road,2631932,1173874,BE,593,2011,1,January,Saturday,12.0
240,240,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt433,Minor road,2496553,1117806,GE,6643,2011,1,January,Saturday,12.0
241,241,at1,Accident when overtaking or changing lanes,as3,Accident with light injuries,False,False,True,rt432,Principal road,2500113,1118590,GE,6621,2011,1,January,Saturday,13.0
242,242,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2657476,1228541,LU,1081,2011,1,January,Saturday,13.0
243,243,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt430,Motorway,2615493,1231934,BE,995,2011,1,January,Saturday,14.0
244,244,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,False,False,rt430,Motorway,2640595,1229894,LU,1125,2011,1,January,Saturday,14.0
245,245,at3,Accident when turning left or right,as3,Accident with light injuries,False,False,False,rt432,Principal road,2737601,1275691,TG,4641,2011,1,January,Saturday,14.0
246,246,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2536385,1153130,VD,5586,2011,1,January,Saturday,14.0
247,247,at8,Accident involving pedestrian(s),as2,Accident with severe injuries,True,False,True,rt433,Minor road,2557523,1145204,VD,5892,2011,1,January,Saturday,15.0
248,248,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,True,rt433,Minor road,2685061,1254411,ZH,66,2011,1,January,Saturday,15.0
249,249,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt433,Minor road,2677304,1259470,ZH,86,2011,1,January,Saturday,15.0
250,250,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2695586,1260883,ZH,230,2011,1,January,Saturday,15.0
251,251,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt430,Motorway,2532327,1175889,VD,5757,2011,1,January,Saturday,16.0
252,252,at9,Accident involving animal(s),as3,Accident with light injuries,False,False,False,rt433,Minor road,2588457,1194501,BE,670,2011,1,January,Saturday,16.0
253,253,at3,Accident when turning left or right,as3,Accident with light injuries,True,False,False,rt433,Minor road,2687947,1261009,ZH,65,2011,1,January,Saturday,16.0
254,254,at5,Accident when crossing the lane(s),as3,Accident with light injuries,False,False,False,rt433,Minor road,2716810,1256829,TG,4761,2011,1,January,Saturday,17.0
255,255,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2636918,1239832,AG,4280,2011,1,January,Saturday,17.0
256,256,at4,Accident when turning-into main road,as3,Accident with light injuries,False,False,False,rt433,Minor road,2647372,1249000,AG,4003,2011,1,January,Saturday,18.0
257,257,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2700428,1228150,SZ,1322,2011,1,January,Saturday,18.0
258,258,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt432,Principal road,2507269,1146565,VD,5703,2011,1,January,Saturday,18.0
259,259,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt432,Principal road,2589647,1212826,BE,306,2011,1,January,Saturday,19.0
260,260,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt430,Motorway,2560407,1134203,VD,5413,2011,1,January,Saturday,20.0
261,261,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt432,Principal road,2649560,1177459,BE,580,2011,1,January,Saturday,20.0
262,262,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt432,Principal road,2718554,1140852,TI,5050,2011,1,January,Saturday,21.0
263,263,at0,Accident with skidding or self-accident,as3,Accident with light injuries,True,False,False,rt433,Minor road,2695364,1289339,SH,2920,2011,1,January,Saturday,22.0
264,264,at0,Accident with skidding or self-accident,as1,Accident with fatalities,False,False,False,rt433,Minor road,2561462,1205852,NE,6458,2011,1,January,Sunday,2.0
