,Unnamed: 0,AccidentType,AccidentType_en,AccidentSeverityCategory,AccidentSeverityCategory_en,AccidentInvolvingPedestrian,AccidentInvolvingBicycle,AccidentInvolvingMotorcycle,RoadType,RoadType_en,AccidentLocation_CHLV95_E,AccidentLocation_CHLV95_N,CantonCode,MunicipalityCode,AccidentYear,AccidentMonth,AccidentMonth_en,AccidentWeekDay_en,AccidentHour
117950,117950,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt433,Minor road,2778371,1177798,GR,3851,2017,7,July,Sunday,17.0
210832,210832,at6,Accident with head-on collision,as2,Accident with severe injuries,False,False,True,rt433,Minor road,2633614,1227458,LU,1122,2022,10,October,Wednesday,15.0
42210,42210,at5,Accident when crossing the lane(s),as3,Accident with light injuries,False,True,False,rt433,Minor road,2754485,1189487,GR,3722,2013,5,May,Monday,13.0
175911,175911,at6,Accident with head-on collision,as2,Accident with severe injuries,False,False,False,rt431,Expressway,2578171,1215676,BE,740,2020,10,October,Friday,10.0
94321,94321,at4,Accident when turning-into main road,as3,Accident with light injuries,False,False,False,rt432,Principal road,2627675,1241471,SO,2401,2016,4,April,Monday,13.0
116737,116737,at4,Accident when turning-into main road,as3,Accident with light injuries,False,False,True,rt432,Principal road,2663302,1245280,AG,4082,2017,7,July,Thursday,19.0
19875,19875,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt432,Principal road,2594842,1236319,BE,700,2012,1,January,Tuesday,16.0
127417,127417,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt430,Motorway,2718437,1226183,SG,3312,2018,2,February,Saturday,10.0
206765,206765,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,True,False,rt433,Minor road,2609563,1193935,BE,623,2022,8,August,Wednesday,9.0
172727,172727,at3,Accident when turning left or right,as3,Accident with light injuries,False,False,True,rt432,Principal road,2499784,1118185,GE,6621,2020,9,September,Wednesday,12.0
57512,57512,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt430,Motorway,2675886,1252264,ZH,251,2014,3,March,Sunday,17.0
179873,179873,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,True,False,rt433,Minor road,2601336,1200712,BE,351,2021,2,February,Thursday,19.0
19567,19567,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2640527,1228257,LU,1123,2012,1,January,Tuesday,7.0
48667,48667,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt433,Minor road,2739985,1267926,TG,4461,2013,9,September,Monday,11.0
179687,179687,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,True,False,rt432,Principal road,2660147,1215502,LU,1024,2021,2,February,Sunday,13.0
176930,176930,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2697601,1223396,SZ,1301,2020,11,November,Monday,13.0
123370,123370,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,True,False,rt432,Principal road,2501432,1118124,GE,6621,2017,11,November,Friday,8.0
162451,162451,at5,Accident when crossing the lane(s),as3,Accident with light injuries,False,False,False,rt432,Principal road,2700452,1265083,ZH,230,2020,1,January,Thursday,21.0
135889,135889,at1,Accident when overtaking or changing lanes,as2,Accident with severe injuries,False,False,True,rt432,Principal road,2749575,1251932,AR,3024,2018,8,August,Friday,17.0
46723,46723,at6,Accident with head-on collision,as2,Accident with severe injuries,False,False,False,rt432,Principal road,2580641,1232515,BE,706,2013,7,July,Tuesday,14.0
81101,81101,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt433,Minor road,2610860,1213685,BE,415,2015,7,July,Sunday,19.0
192189,192189,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt433,Minor road,2717654,1259641,TG,4746,2021,10,October,Friday,12.0
137989,137989,at4,Accident when turning-into main road,as1,Accident with fatalities,False,False,False,rt433,Minor road,2649844,1215280,LU,1098,2018,9,September,Sunday,20.0
1083,1083,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,True,False,rt432,Principal road,2682489,1237555,ZH,136,2011,1,January,Saturday,13.0
49522,49522,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt432,Principal road,2710138,1268014,TG,4566,2013,9,September,Monday,17.0
27141,27141,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,True,False,rt439,Other,2659195,1271840,AG,4309,2012,6,June,Saturday,12.0
15737,15737,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2682052,1252037,ZH,261,2011,10,October,Tuesday,18.0
105942,105942,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt430,Motorway,2685709,1252501,ZH,69,2016,11,November,Thursday,22.0
118409,118409,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2699549,1260979,ZH,230,2017,8,August,Thursday,5.0
86272,86272,at4,Accident when turning-into main road,as3,Accident with light injuries,False,False,True,rt432,Principal road,2665247,1212199,LU,1061,2015,10,October,Wednesday,16.0
37248,37248,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,False,False,rt433,Minor road,2607226,1126510,VS,6248,2013,1,January,Saturday,2.0
8695,8695,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt432,Principal road,2556957,1176128,VD,5819,2011,6,June,Saturday,10.0
59583,59583,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt432,Principal road,2562451,1185761,VD,5822,2014,4,April,Monday,11.0
173207,173207,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2660160,1237389,AG,4202,2020,9,September,Wednesday,11.0
148055,148055,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt433,Minor road,2619573,1235101,BE,981,2019,4,April,Wednesday,1.0
53330,53330,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt432,Principal road,2693917,1180986,UR,1216,2013,11,November,Saturday,5.0
55227,55227,at6,Accident with head-on collision,as2,Accident with severe injuries,False,False,False,rt433,Minor road,2618049,1188638,BE,614,2014,1,January,Saturday,8.0
41632,41632,at4,Accident when turning-into main road,as3,Accident with light injuries,False,True,False,rt432,Principal road,2666217,1212146,LU,1061,2013,4,April,Tuesday,17.0
24281,24281,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,True,rt432,Principal road,2557506,1150594,VD,5884,2012,5,May,Sunday,16.0
17439,17439,at5,Accident when crossing the lane(s),as3,Accident with light injuries,False,False,False,rt433,Minor road,2688091,1250526,ZH,191,2011,11,November,Wednesday,9.0
202252,202252,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt432,Principal road,2682145,1267472,ZH,53,2022,5,May,Monday,5.0
65322,65322,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2665434,1258239,AG,4021,2014,8,August,Tuesday,17.0
138060,138060,at4,Accident when turning-into main road,as3,Accident with light injuries,False,False,True,rt433,Minor road,2741757,1268112,TG,4416,2018,9,September,Tuesday,6.0
138311,138311,at6,Accident with head-on collision,as3,Accident with light injuries,False,True,False,rt433,Minor road,2782487,1197213,GR,3871,2018,9,September,Friday,11.0
18315,18315,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt433,Minor road,2580544,1186083,FR,2293,2011,12,December,Thursday,12.0
194278,194278,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt433,Minor road,2683245,1250138,ZH,261,2021,11,November,Friday,16.0
55814,55814,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt432,Principal road,2740746,1236749,AR,3006,2014,2,February,Monday,15.0
135868,135868,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,True,rt432,Principal road,2669983,1216386,LU,1053,2018,8,August,Friday,11.0
104388,104388,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,True,rt433,Minor road,2624514,1181062,BE,932,2016,10,October,Sunday,14.0
133421,133421,at1,Accident when overtaking or changing lanes,as3,Accident with light injuries,False,False,False,rt430,Motorway,2602355,1202721,BE,362,2018,6,June,Friday,8.0
105501,105501,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt433,Minor road,2677275,1245322,ZH,242,2016,11,November,Tuesday,15.0
65880,65880,at8,Accident involving pedestrian(s),as2,Accident with severe injuries,True,False,False,rt432,Principal road,2581761,1189553,FR,2293,2014,8,August,Friday,17.0
79503,79503,at9,Accident involving animal(s),as3,Accident with light injuries,False,False,True,rt432,Principal road,2544691,1200885,NE,6512,2015,6,June,Thursday,7.0
159353,159353,at6,Accident with head-on collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2642863,1249873,SO,2503,2019,11,November,Wednesday,14.0
58549,58549,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2592746,1217246,BE,382,2014,4,April,Sunday,16.0
143329,143329,at4,Accident when turning-into main road,as3,Accident with light injuries,False,True,False,rt432,Principal road,2610775,1180094,BE,944,2018,12,December,Friday,17.0
137332,137332,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,True,False,rt433,Minor road,2686994,1241081,ZH,154,2018,8,August,Wednesday,7.0
57179,57179,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt430,Motorway,2603407,1204761,BE,352,2014,3,March,Sunday,16.0
120209,120209,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,False,False,rt430,Motorway,2729247,1279708,TG,4696,2017,9,September,Monday,14.0
61128,61128,at4,Accident when turning-into main road,as3,Accident with light injuries,False,False,True,rt432,Principal road,2752787,1226580,SG,3273,2014,5,May,Monday,22.0
80579,80579,at6,Accident with head-on collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2742398,1271604,TG,4451,2015,6,June,Sunday,18.0
105686,105686,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt430,Motorway,2560412,1134180,VD,5413,2016,11,November,Friday,20.0
7305,7305,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2672739,1203470,NW,1505,2011,5,May,Tuesday,17.0
108070,108070,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt433,Minor road,2705048,1248660,ZH,173,2017,1,January,Tuesday,20.0
200500,200500,at5,Accident when crossing the lane(s),as3,Accident with light injuries,False,False,False,rt432,Principal road,2671682,1201927,NW,1509,2022,5,May,Monday,20.0
72322,72322,at6,Accident with head-on collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2632977,1168097,BE,594,2014,12,December,Sunday,14.0
157270,157270,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,True,False,rt433,Minor road,2684055,1253690,ZH,261,2019,10,October,Wednesday,8.0
160614,160614,at9,Accident involving animal(s),as3,Accident with light injuries,False,True,False,rt432,Principal road,2711652,1237391,ZH,120,2019,12,December,Wednesday,20.0
57946,57946,at3,Accident when turning left or right,as3,Accident with light injuries,False,False,True,rt432,Principal road,2537638,1152502,VD,5586,2014,3,March,Tuesday,17.0
61646,61646,at4,Accident when turning-into main road,as2,Accident with severe injuries,False,True,False,rt432,Principal road,2585629,1189938,FR,2305,2014,6,June,Friday,7.0
1090,1090,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2615108,1178131,BE,942,2011,1,January,Saturday,18.0
16927,16927,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt433,Minor road,2584680,1194119,FR,2295,2011,11,November,Friday,10.0
20850,20850,at6,Accident with head-on collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2761669,1178639,GR,3506,2012,2,February,Saturday,15.0
67239,67239,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,True,False,rt433,Minor road,2601331,1200540,BE,351,2014,9,September,Monday,16.0
21494,21494,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt432,Principal road,2682470,1251968,ZH,261,2012,3,March,Wednesday,17.0
185453,185453,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt433,Minor road,2701696,1277479,ZH,292,2021,6,June,Monday,16.0
9205,9205,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,True,rt432,Principal road,2586412,1222642,BE,371,2011,7,July,Saturday,20.0
96344,96344,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,True,False,rt433,Minor road,2598692,1199270,BE,351,2016,5,May,Friday,23.0
56917,56917,at00,Other,as3,Accident with light injuries,False,False,False,rt433,Minor road,2607089,1197729,BE,627,2014,3,March,Monday,20.0
